customer_id,recency,frequency,monetary,cluster,Segment
13022,430,1,65.3,3,New/Promising
13023,64,3,1449.03,0,Champions
13024,471,2,555.87,3,New/Promising
13025,732,1,323.39,3,New/Promising
13026,1,9,1733.08,1,Lost Customers
13027,114,19,17335.2,1,Lost Customers
13028,23,2,661.3199999999999,2,At-Risk Loyalists
13029,31,5,1927.3,2,At-Risk Loyalists
13030,11,2,1227.22,2,At-Risk Loyalists
13031,407,5,3419.27,0,Champions
13032,52,9,2843.55,1,Lost Customers
13033,357,2,220.55,3,New/Promising
13034,55,3,922.68,2,At-Risk Loyalists
13035,74,3,1364.2,0,Champions
13036,685,1,307.1,3,New/Promising
13037,138,12,3914.9500000000003,0,Champions
13038,80,3,908.46,0,Champions
13039,584,4,1010.73,0,Champions
13040,9,2,676.99,2,At-Risk Loyalists
13041,451,4,799.13,0,Champions
13042,598,3,1556.54,0,Champions
13043,273,1,516.42,3,New/Promising
13044,291,11,4853.9,0,Champions
13045,99,3,808.92,0,Champions
13046,31,3,949.25,2,At-Risk Loyalists
13047,32,24,8795.16,1,Lost Customers
13048,14,9,4084.21,1,Lost Customers
13049,64,4,1408.24,0,Champions
13050,15,35,12344.53,1,Lost Customers
13051,579,2,155.8,3,New/Promising
13052,212,7,3168.53,0,Champions
13053,622,1,127.65,3,New/Promising
13055,78,4,2321.11,0,Champions
13056,551,1,209.48,3,New/Promising
13057,530,3,722.09,0,Champions
13058,25,3,271.40000000000003,2,At-Risk Loyalists
13059,250,10,2303.17,0,Champions
13060,254,1,307.53,3,New/Promising
13061,72,1,248.61,3,New/Promising
13062,191,1,346.98,3,New/Promising
13063,481,1,188.4,3,New/Promising
13064,13,6,1680.74,2,At-Risk Loyalists
13065,373,5,1260.91,0,Champions
13066,24,2,470.8,2,At-Risk Loyalists
13067,82,3,508.51,2,At-Risk Loyalists
13068,10,2,344.0,2,At-Risk Loyalists
13069,1,38,9683.13,1,Lost Customers
13070,192,4,751.7,0,Champions
13071,612,1,129.22,3,New/Promising
13072,267,1,177.15,3,New/Promising
13073,411,2,418.08,3,New/Promising
13074,511,4,1378.74,0,Champions
13075,130,1,919.61,3,New/Promising
13076,458,1,135.4,3,New/Promising
13077,1,11,3064.67,1,Lost Customers
13078,3,57,29532.45,1,Lost Customers
13079,4,6,419.18,2,At-Risk Loyalists
13080,179,4,280.73,3,New/Promising
13081,12,28,59205.15,1,Lost Customers
13082,126,21,7335.75,1,Lost Customers
13083,4,3,395.43,2,At-Risk Loyalists
13084,492,1,122.39999999999999,3,New/Promising
13085,158,8,2433.28,0,Champions
13086,383,1,439.33000000000004,3,New/Promising
13087,726,1,313.64,3,New/Promising
13088,417,1,236.11,3,New/Promising
13089,3,203,116737.86,1,Lost Customers
13090,9,24,14103.09,1,Lost Customers
13091,28,3,2321.82,2,At-Risk Loyalists
13092,71,12,2140.28,0,Champions
13093,276,55,54943.65,1,Lost Customers
13094,21,13,2433.1200000000003,1,Lost Customers
13095,71,1,74.39999999999999,3,New/Promising
13096,394,1,419.70000000000005,3,New/Promising
13097,33,28,13389.22,1,Lost Customers
13098,1,28,28882.44,1,Lost Customers
13099,99,1,207.35999999999999,3,New/Promising
13101,234,4,695.4,0,Champions
13102,1,37,11696.92,1,Lost Customers
13103,40,3,709.64,2,At-Risk Loyalists
13104,3,9,1709.1,1,Lost Customers
13105,436,1,72.0,3,New/Promising
13106,133,2,603.46,3,New/Promising
13107,44,9,5253.07,1,Lost Customers
13108,373,2,1098.52,0,Champions
13109,60,3,1134.03,2,At-Risk Loyalists
13110,31,12,2957.4700000000003,1,Lost Customers
13111,719,1,321.88000000000005,3,New/Promising
13112,541,1,20.6,3,New/Promising
13113,1,37,18625.73,1,Lost Customers
13114,731,1,234.38,3,New/Promising
13115,12,10,5494.7,1,Lost Customers
13116,138,1,501.14,3,New/Promising
13117,22,18,2643.81,1,Lost Customers
13118,20,9,2415.41,1,Lost Customers
13119,669,1,134.9,3,New/Promising
13120,239,1,30.599999999999998,3,New/Promising
13121,269,1,283.73,3,New/Promising
13122,94,2,922.39,0,Champions
13123,473,2,506.75,3,New/Promising
13124,90,4,4782.45,0,Champions
13125,524,1,158.57,3,New/Promising
13126,5,13,3998.25,1,Lost Customers
13127,78,1,259.17,3,New/Promising
13128,631,1,263.5,3,New/Promising
13129,452,2,233.25,3,New/Promising
13130,94,1,64.0,3,New/Promising
13131,23,7,3313.77,1,Lost Customers
13132,262,1,77.3,3,New/Promising
13133,274,3,200.45000000000002,3,New/Promising
13134,86,6,2475.23,0,Champions
13135,197,2,3371.45,0,Champions
13136,56,13,6274.56,1,Lost Customers
13137,11,16,7712.7,1,Lost Customers
13138,22,7,1467.24,2,At-Risk Loyalists
13139,16,8,8202.98,1,Lost Customers
13140,108,5,1215.68,0,Champions
13141,85,17,7668.58,1,Lost Customers
13142,19,1,307.09,2,At-Risk Loyalists
13143,585,1,405.1,3,New/Promising
13144,333,2,135.35,3,New/Promising
13145,40,7,1423.52,0,Champions
13146,26,1,228.91,2,At-Risk Loyalists
13147,10,4,712.8000000000001,2,At-Risk Loyalists
13148,29,26,8621.81,1,Lost Customers
13149,14,4,1676.06,2,At-Risk Loyalists
13150,484,3,449.96999999999997,3,New/Promising
13151,296,3,2580.7400000000002,0,Champions
13152,417,7,2146.38,0,Champions
13153,6,1,486.22,2,At-Risk Loyalists
13154,399,3,1624.84,0,Champions
13155,33,6,1750.18,2,At-Risk Loyalists
13156,385,3,1586.54,0,Champions
13157,49,9,5687.36,1,Lost Customers
13158,95,5,1508.18,0,Champions
13159,9,4,1437.85,2,At-Risk Loyalists
13160,22,1,91.8,2,At-Risk Loyalists
13161,313,2,478.88,3,New/Promising
13162,122,16,9275.49,1,Lost Customers
13163,610,1,17.65,3,New/Promising
13164,569,2,372.2,3,New/Promising
13165,46,3,1451.16,2,At-Risk Loyalists
13166,283,2,884.18,0,Champions
13167,19,5,1125.15,2,At-Risk Loyalists
13168,36,5,1875.31,2,At-Risk Loyalists
13169,64,3,840.08,2,At-Risk Loyalists
13170,27,1,116.00999999999999,2,At-Risk Loyalists
13171,22,3,468.41,2,At-Risk Loyalists
13172,400,1,69.6,3,New/Promising
13173,4,11,2639.35,1,Lost Customers
13174,16,12,9494.84,1,Lost Customers
13175,582,2,831.45,3,New/Promising
13176,46,1,492.84,2,At-Risk Loyalists
13177,65,2,512.2,2,At-Risk Loyalists
13178,26,21,14059.19,1,Lost Customers
13179,619,1,572.3100000000001,3,New/Promising
13180,607,1,86.10000000000001,3,New/Promising
13181,381,1,359.69,3,New/Promising
13182,45,1,121.18,3,New/Promising
13183,8,15,7036.18,1,Lost Customers
13184,15,10,1701.29,1,Lost Customers
13185,268,1,71.4,3,New/Promising
13186,40,3,1575.89,2,At-Risk Loyalists
13187,337,4,367.01,3,New/Promising
13188,11,1,114.60000000000001,2,At-Risk Loyalists
13189,19,2,260.68,2,At-Risk Loyalists
13190,544,3,570.66,3,New/Promising
13191,658,1,164.69,3,New/Promising
13192,95,6,2558.58,0,Champions
13193,61,1,117.88,3,New/Promising
13194,136,2,472.78,3,New/Promising
13195,414,1,172.38,3,New/Promising
13196,11,7,3068.84,1,Lost Customers
13197,610,1,373.01000000000005,3,New/Promising
13198,10,8,4974.2300000000005,1,Lost Customers
13199,4,67,16432.89,1,Lost Customers
13200,19,4,870.09,2,At-Risk Loyalists
13201,502,4,1240.6100000000001,0,Champions
13202,394,7,1580.3,0,Champions
13203,10,10,2648.25,1,Lost Customers
13204,731,1,966.6600000000001,3,New/Promising
13205,443,1,2803.2,0,Champions
13206,400,13,8377.32,0,Champions
13207,15,4,535.86,2,At-Risk Loyalists
13208,59,9,1988.5,0,Champions
13209,30,13,8509.51,1,Lost Customers
13210,94,1,353.48,3,New/Promising
13211,10,10,2729.32,1,Lost Customers
13212,20,3,788.08,2,At-Risk Loyalists
13213,57,11,3851.52,1,Lost Customers
13214,418,7,3264.23,0,Champions
13215,402,1,81.6,3,New/Promising
13216,268,1,333.74,3,New/Promising
13217,122,4,666.48,0,Champions
13218,127,1,62.63999999999999,3,New/Promising
13219,618,1,76.23,3,New/Promising
13220,78,5,1336.0900000000001,0,Champions
13221,240,2,847.41,0,Champions
13222,577,1,88.5,3,New/Promising
13223,200,6,969.1200000000001,0,Champions
13224,60,2,2155.95,0,Champions
13225,3,16,16260.07,1,Lost Customers
13226,273,2,312.46,3,New/Promising
13227,202,1,257.7,3,New/Promising
13228,81,1,358.0,3,New/Promising
13229,226,1,160.95,3,New/Promising
13230,4,30,6360.78,1,Lost Customers
13232,13,7,1357.6,2,At-Risk Loyalists
13233,74,4,1176.46,0,Champions
13234,673,2,356.95,3,New/Promising
13235,212,1,1031.07,3,New/Promising
13236,25,2,744.85,2,At-Risk Loyalists
13237,388,1,643.0,3,New/Promising
13238,17,6,1006.63,2,At-Risk Loyalists
13239,262,5,1594.69,0,Champions
13240,96,8,1738.52,0,Champions
13241,412,1,115.58,3,New/Promising
13242,112,7,699.4,0,Champions
13243,203,5,1278.04,0,Champions
13244,93,1,121.74000000000001,3,New/Promising
13245,51,2,989.22,2,At-Risk Loyalists
13246,18,11,3387.43,1,Lost Customers
13247,18,4,501.12,2,At-Risk Loyalists
13248,125,2,465.68,3,New/Promising
13249,92,9,1608.93,0,Champions
13250,461,2,256.04,3,New/Promising
13251,402,1,252.68,3,New/Promising
13252,394,2,399.3,3,New/Promising
13253,157,4,2951.11,0,Champions
13254,376,1,51.410000000000004,3,New/Promising
13255,9,3,904.46,2,At-Risk Loyalists
13256,14,1,0.0,3,New/Promising
13257,436,1,149.75,3,New/Promising
13258,12,5,1035.18,2,At-Risk Loyalists
13259,62,9,1433.38,0,Champions
13260,61,1,557.62,2,At-Risk Loyalists
13261,269,2,944.1,0,Champions
13262,263,3,573.45,0,Champions
13263,1,39,8704.69,1,Lost Customers
13264,443,1,722.5600000000001,3,New/Promising
13265,53,5,2107.66,0,Champions
13266,11,19,6135.04,1,Lost Customers
13267,3,36,9758.26,1,Lost Customers
13268,18,11,3214.69,1,Lost Customers
13269,1,28,8891.7,1,Lost Customers
13270,366,1,1180.0,3,New/Promising
13271,37,1,217.38,2,At-Risk Loyalists
13272,31,2,276.56,2,At-Risk Loyalists
13273,113,1,138.98,3,New/Promising
13274,409,1,360.85,3,New/Promising
13275,384,2,241.66,3,New/Promising
13276,64,5,1939.26,0,Champions
13277,16,7,523.3,2,At-Risk Loyalists
13278,41,4,1435.85,2,At-Risk Loyalists
13279,78,1,137.75,3,New/Promising
13280,122,7,2322.63,0,Champions
13281,439,1,350.85,3,New/Promising
13282,18,4,1313.19,2,At-Risk Loyalists
13283,60,4,373.36,2,At-Risk Loyalists
13284,331,1,201.19,3,New/Promising
13285,23,6,3364.59,1,Lost Customers
13286,600,1,734.91,3,New/Promising
13287,603,3,781.59,0,Champions
13288,443,5,927.61,0,Champions
13289,724,1,307.95,3,New/Promising
13290,438,1,208.63,3,New/Promising
13291,156,11,3320.84,0,Champions
13292,39,5,994.51,2,At-Risk Loyalists
13293,392,6,1192.94,0,Champions
13294,190,3,1689.53,0,Champions
13295,360,4,1101.97,0,Champions
13296,137,6,792.51,0,Champions
13297,8,7,4368.62,1,Lost Customers
13298,1,1,360.0,2,At-Risk Loyalists
13299,268,3,1218.7,0,Champions
13300,169,3,1285.51,0,Champions
13301,104,4,618.09,0,Champions
13302,155,2,159.2,3,New/Promising
13303,400,1,61.72,3,New/Promising
13304,351,4,1217.99,0,Champions
13305,4,16,3754.71,1,Lost Customers
13306,430,1,53.65,3,New/Promising
13307,120,3,273.34,3,New/Promising
13308,23,4,1670.3700000000001,2,At-Risk Loyalists
13309,7,6,1706.3700000000001,2,At-Risk Loyalists
13310,28,5,1541.2,2,At-Risk Loyalists
13311,4,2,598.57,2,At-Risk Loyalists
13312,451,1,124.75,3,New/Promising
13313,22,12,3445.32,1,Lost Customers
13314,2,3,775.94,2,At-Risk Loyalists
13315,689,1,310.26,3,New/Promising
13316,37,10,13191.57,1,Lost Customers
13317,66,19,6486.091,1,Lost Customers
13318,1,3,640.76,2,At-Risk Loyalists
13319,5,58,22082.5,1,Lost Customers
13320,78,6,2228.1,0,Champions
13321,72,2,567.36,2,At-Risk Loyalists
13322,17,1,199.48000000000002,2,At-Risk Loyalists
13323,3,5,787.85,2,At-Risk Loyalists
13324,36,18,10513.47,1,Lost Customers
13325,82,1,675.3,2,At-Risk Loyalists
13326,432,1,281.76,3,New/Promising
13327,39,20,9879.48,1,Lost Customers
13328,316,1,1308.48,3,New/Promising
13329,32,8,5112.97,1,Lost Customers
13330,93,6,2806.18,0,Champions
13331,402,1,262.4,3,New/Promising
13332,14,1,350.9,2,At-Risk Loyalists
13333,411,3,1015.74,0,Champions
13334,82,5,6263.75,0,Champions
13336,77,1,795.12,2,At-Risk Loyalists
13337,546,1,1575.26,3,New/Promising
13338,158,4,2445.62,0,Champions
13339,201,1,860.12,3,New/Promising
13340,45,12,22100.56,1,Lost Customers
13341,261,1,775.85,3,New/Promising
13343,178,1,353.43,3,New/Promising
13344,68,3,2543.72,0,Champions
13345,288,1,389.5,3,New/Promising
13346,463,6,299.4,0,Champions
13347,70,1,341.36,3,New/Promising
13348,64,1,233.76,3,New/Promising
13349,11,1,247.32,2,At-Risk Loyalists
13350,16,2,979.12,2,At-Risk Loyalists
13351,66,1,373.94,3,New/Promising
13352,60,1,397.97999999999996,2,At-Risk Loyalists
13354,71,1,743.53,2,At-Risk Loyalists
13355,122,1,674.7,3,New/Promising
13356,80,1,768.24,2,At-Risk Loyalists
13357,257,5,3838.36,0,Champions
13358,269,1,439.03,3,New/Promising
13359,64,2,1043.31,2,At-Risk Loyalists
13360,432,4,1553.65,0,Champions
13361,472,2,1450.5,0,Champions
13362,9,7,5394.07,1,Lost Customers
13363,18,3,1723.86,2,At-Risk Loyalists
13364,71,1,134.95999999999998,3,New/Promising
13365,34,2,2225.37,2,At-Risk Loyalists
13366,50,1,56.160000000000004,3,New/Promising
13367,432,1,510.20000000000005,3,New/Promising
13368,257,4,1121.5,0,Champions
13369,366,1,616.5600000000001,3,New/Promising
13370,372,1,1509.74,3,New/Promising
13371,505,2,2297.66,0,Champions
13372,90,1,378.64,3,New/Promising
13373,61,6,7587.1900000000005,0,Champions
13374,415,2,422.8,3,New/Promising
13375,89,2,1792.23,0,Champions
13376,99,3,1019.76,0,Champions
13377,397,2,1552.88,0,Champions
13379,26,3,572.56,2,At-Risk Loyalists
13380,433,1,62.4,3,New/Promising
13381,32,12,8224.37,1,Lost Customers
13382,281,5,1387.58,0,Champions
13383,544,1,305.28000000000003,3,New/Promising
13384,31,11,6680.83,1,Lost Customers
13385,330,1,534.57,3,New/Promising
13386,414,2,835.46,3,New/Promising
13387,417,1,189.44,3,New/Promising
13388,131,3,1185.65,0,Champions
13389,11,3,797.96,2,At-Risk Loyalists
13390,75,1,544.08,3,New/Promising
13391,204,1,59.8,3,New/Promising
13392,677,1,91.14,3,New/Promising
13393,584,4,1131.45,0,Champions
13394,2,19,6621.7,1,Lost Customers
13395,185,3,1180.23,0,Champions
13396,29,2,1360.99,2,At-Risk Loyalists
13397,73,10,3191.87,0,Champions
13398,192,2,670.34,3,New/Promising
13399,464,3,275.4,3,New/Promising
13400,583,1,310.83,3,New/Promising
13402,127,4,1535.13,0,Champions
13403,18,3,229.5,2,At-Risk Loyalists
13404,1,2,252.49,2,At-Risk Loyalists
13405,74,6,1213.811,0,Champions
13406,427,2,568.92,3,New/Promising
13407,579,3,2244.7,0,Champions
13408,2,106,51733.462,1,Lost Customers
13410,24,9,2201.96,1,Lost Customers
13411,107,1,213.55,3,New/Promising
13412,620,1,487.34999999999997,3,New/Promising
13413,640,6,429.44,0,Champions
13414,134,6,2494.14,0,Champions
13415,473,4,800.67,0,Champions
13416,44,3,940.8000000000001,2,At-Risk Loyalists
13417,5,6,1669.49,2,At-Risk Loyalists
13418,12,31,12233.6,1,Lost Customers
13419,64,1,221.06,3,New/Promising
13420,150,2,159.85,3,New/Promising
13421,40,8,4103.12,1,Lost Customers
13422,64,1,2626.3,2,At-Risk Loyalists
13423,429,1,217.03,3,New/Promising
13424,450,1,572.77,3,New/Promising
13425,108,5,3403.63,0,Champions
13426,1,22,8167.38,1,Lost Customers
13427,19,6,1006.53,2,At-Risk Loyalists
13428,10,3,499.98,2,At-Risk Loyalists
13429,11,4,1006.8,2,At-Risk Loyalists
13430,19,2,679.45,2,At-Risk Loyalists
13431,67,8,3316.24,0,Champions
13432,571,2,439.1,3,New/Promising
13433,501,4,658.3199999999999,0,Champions
13434,74,5,1666.8600000000001,0,Champions
13435,5,9,4475.2300000000005,1,Lost Customers
13436,2,1,196.89,2,At-Risk Loyalists
13437,14,7,3408.06,1,Lost Customers
13438,547,1,46.5,3,New/Promising
13439,255,3,986.61,0,Champions
13440,423,7,1295.25,0,Champions
13441,92,2,720.9,2,At-Risk Loyalists
13442,667,3,419.87,3,New/Promising
13443,449,6,1280.16,0,Champions
13444,374,2,631.6800000000001,3,New/Promising
13445,626,1,241.89999999999998,3,New/Promising
13446,430,11,3881.89,0,Champions
13447,23,3,1129.14,2,At-Risk Loyalists
13448,17,13,9240.87,1,Lost Customers
13449,24,1,291.88,2,At-Risk Loyalists
13450,27,13,4120.04,1,Lost Customers
13451,26,11,7190.92,1,Lost Customers
13452,259,3,729.8,0,Champions
13453,166,3,781.6899999999999,0,Champions
13454,641,1,219.87,3,New/Promising
13455,25,6,2905.93,1,Lost Customers
13456,18,6,1766.72,2,At-Risk Loyalists
13457,689,2,148.22,3,New/Promising
13458,7,16,11959.27,1,Lost Customers
13459,625,2,1160.4099999999999,0,Champions
13460,29,2,183.44,2,At-Risk Loyalists
13461,39,6,4160.0,1,Lost Customers
13462,253,5,1153.85,0,Champions
13464,58,6,3097.64,0,Champions
13465,446,2,931.12,3,New/Promising
13466,184,5,1013.35,0,Champions
13467,11,2,1083.71,2,At-Risk Loyalists
13468,2,72,13390.51,1,Lost Customers
13469,653,1,82.4,3,New/Promising
13470,99,2,165.0,3,New/Promising
13471,1,4,2531.58,2,At-Risk Loyalists
13472,464,2,592.24,3,New/Promising
13473,61,8,2657.7599999999998,0,Champions
13474,236,3,663.79,0,Champions
13475,191,4,1431.78,0,Champions
13476,179,5,2061.4700000000003,0,Champions
13477,38,11,2834.17,1,Lost Customers
13478,469,5,2215.78,0,Champions
13479,201,4,851.37,0,Champions
13480,417,2,627.82,3,New/Promising
13481,46,11,3830.84,1,Lost Customers
13482,232,2,336.09,3,New/Promising
13483,66,1,140.34,3,New/Promising
13484,241,3,790.72,0,Champions
13485,233,11,3019.2200000000003,0,Champions
13486,78,3,1122.41,0,Champions
13487,58,5,846.87,0,Champions
13488,17,23,15587.88,1,Lost Customers
13489,105,4,449.52,0,Champions
13490,654,1,154.25,3,New/Promising
13491,52,27,4566.56,1,Lost Customers
13492,136,3,1269.84,0,Champions
13493,275,2,618.63,3,New/Promising
13494,312,1,316.26000000000005,3,New/Promising
13495,8,10,5374.26,1,Lost Customers
13496,11,2,653.33,2,At-Risk Loyalists
13497,283,6,1320.33,0,Champions
13498,730,1,327.38,3,New/Promising
13499,18,5,1159.11,2,At-Risk Loyalists
13500,23,4,1466.3,2,At-Risk Loyalists
13501,288,3,2885.11,0,Champions
13502,17,5,780.5,2,At-Risk Loyalists
13503,71,6,1905.39,0,Champions
13504,64,1,295.93,3,New/Promising
13505,73,4,4393.63,0,Champions
13506,316,5,1639.2,0,Champions
13507,3,4,2479.16,2,At-Risk Loyalists
13508,244,2,287.05,3,New/Promising
13509,9,8,1114.72,2,At-Risk Loyalists
13510,1,11,4558.29,1,Lost Customers
13511,677,1,282.76,3,New/Promising
13512,261,4,713.39,0,Champions
13513,127,3,824.59,0,Champions
13514,74,4,815.9000000000001,0,Champions
13515,73,6,1265.82,0,Champions
13516,21,4,1685.26,2,At-Risk Loyalists
13517,60,3,2128.42,0,Champions
13518,86,1,659.4399999999999,3,New/Promising
13519,78,2,343.21,2,At-Risk Loyalists
13520,59,11,6909.4,1,Lost Customers
13521,1,3,1093.65,2,At-Risk Loyalists
13522,30,1,125.80000000000001,2,At-Risk Loyalists
13523,33,6,5101.52,1,Lost Customers
13524,41,5,680.1800000000001,2,At-Risk Loyalists
13525,15,2,628.78,2,At-Risk Loyalists
13526,738,2,1182.0,0,Champions
13527,34,12,4683.74,1,Lost Customers
13529,79,2,307.76,3,New/Promising
13530,634,1,402.97999999999996,3,New/Promising
13531,205,6,1738.52,0,Champions
13532,34,1,210.31,2,At-Risk Loyalists
13533,183,3,270.79,3,New/Promising
13534,2,35,7720.9,1,Lost Customers
13535,403,1,89.5,3,New/Promising
13536,1,7,3448.29,1,Lost Customers
13537,426,2,717.85,3,New/Promising
13538,43,12,3112.73,1,Lost Customers
13539,86,7,1569.3600000000001,0,Champions
13540,467,3,632.39,3,New/Promising
13541,427,2,785.25,3,New/Promising
13542,377,17,4006.17,0,Champions
13543,634,2,1439.6100000000001,0,Champions
13544,40,6,829.0,2,At-Risk Loyalists
13545,391,2,374.64,3,New/Promising
13546,12,5,1092.14,2,At-Risk Loyalists
13547,408,1,175.53,3,New/Promising
13548,96,3,908.99,0,Champions
13549,26,8,1005.8,2,At-Risk Loyalists
13550,383,1,349.51,3,New/Promising
13551,319,2,244.2,3,New/Promising
13552,66,22,6978.92,1,Lost Customers
13553,675,1,517.8,3,New/Promising
13554,380,7,1638.28,0,Champions
13555,74,13,8999.19,1,Lost Customers
13556,429,2,200.82,3,New/Promising
13557,28,13,3032.26,1,Lost Customers
13558,6,4,605.06,2,At-Risk Loyalists
13559,513,2,990.0,3,New/Promising
13560,7,1,174.37,2,At-Risk Loyalists
13561,216,11,1820.72,0,Champions
13562,82,8,4838.18,0,Champions
13563,84,2,777.53,2,At-Risk Loyalists
13564,144,37,17249.55,1,Lost Customers
13565,19,3,414.8,2,At-Risk Loyalists
13566,41,5,1708.1200000000001,0,Champions
13567,428,4,1083.69,0,Champions
13568,173,1,192.85,3,New/Promising
13569,17,4,893.78,2,At-Risk Loyalists
13570,243,1,239.49,3,New/Promising
13571,13,26,4546.54,1,Lost Customers
13572,206,1,1384.25,0,Champions
13573,50,6,916.47,0,Champions
13574,411,1,421.25,3,New/Promising
13575,23,5,732.0699999999999,2,At-Risk Loyalists
13576,10,28,11551.74,1,Lost Customers
13577,25,11,3489.28,1,Lost Customers
13578,409,1,147.66,3,New/Promising
13579,15,5,1539.04,2,At-Risk Loyalists
13580,406,1,107.75,3,New/Promising
13581,309,2,280.53000000000003,3,New/Promising
13582,390,2,241.68,3,New/Promising
13583,156,2,1445.031,0,Champions
13584,307,3,392.45,3,New/Promising
13585,531,3,684.54,0,Champions
13586,541,1,131.53,3,New/Promising
13587,64,4,1673.5,0,Champions
13588,16,9,2478.95,1,Lost Customers
13589,15,6,1120.74,2,At-Risk Loyalists
13590,11,18,6349.59,1,Lost Customers
13591,65,7,2093.94,0,Champions
13592,36,4,247.95999999999998,2,At-Risk Loyalists
13593,108,14,5523.6900000000005,1,Lost Customers
13594,53,2,533.32,2,At-Risk Loyalists
13595,517,3,818.22,0,Champions
13596,6,2,697.04,2,At-Risk Loyalists
13597,400,2,396.71,3,New/Promising
13598,47,5,789.59,2,At-Risk Loyalists
13599,1,33,10167.630000000001,1,Lost Customers
13600,312,2,518.42,3,New/Promising
13601,45,4,1185.14,2,At-Risk Loyalists
13602,65,4,1025.17,0,Champions
13603,26,1,164.34,2,At-Risk Loyalists
13604,659,1,717.62,3,New/Promising
13605,387,2,522.67,3,New/Promising
